Close,High,Low,Open,Volume,MA20,MA60,MA120
25.935983657836914,26.24461190151116,25.708456500286978,26.12521608802686,211612000,27.74261064529419,28.38749968210856,
26.023841857910156,26.188293835651134,25.794061455329505,25.81208391949338,154681600,27.66146068572998,28.350245857238768,
26.96999740600586,27.03082106695544,26.25136763075824,26.25136763075824,219806400,27.600931453704835,28.317772515614827,
25.56653594970703,26.623079418554042,25.530492735333862,26.53972679982076,388331200,27.470790100097656,28.26258093516032,
25.960763931274414,26.00131361469032,24.696967469981434,25.35026716114142,404870000,27.34679231643677,28.208652369181316,
25.940488815307617,26.22208334930202,25.80307054522102,26.1409839860143,194143200,27.20283079147339,28.154834524790445,
26.12295913696289,26.20180525553525,25.683672391547987,25.75350727960972,171718000,27.05554656982422,28.104095045725504,
26.39328956604004,26.5036741264785,26.01933125291898,26.140980280607167,163538800,26.894306659698486,28.052890046437582,
26.244609832763672,26.456369466382146,26.13422525977209,26.22884060805059,138242800,26.740433597564696,27.994908809661865,
25.90895652770996,26.24912156821098,25.834615140560583,26.154506194775614,193146000,26.631786251068114,27.942247358957925,
25.377302169799805,25.760270085103105,25.14752004564438,25.699446416189495,274006400,26.49722890853882,27.871679719289144,
23.825151443481445,25.20834369354234,23.800370986337303,24.877188237813044,513102000,26.292464637756346,27.776214599609375,
23.230422973632812,24.509988587142946,20.725357415150548,21.371899074991592,648825200,26.077362537384033,27.676443990071615,
23.37009620666504,25.03037841967596,23.316030530154677,25.03037841967596,414406400,25.86240425109863,27.578029568990072,
24.710485458374023,24.755539898808536,23.665206628099416,24.124767420424977,387098400,25.7188383102417,27.50412263870239,
25.438127517700195,25.510215661293543,24.784827749607206,25.282688478565206,338464400,25.618606662750246,27.441745249430337,
25.521480560302734,25.525985317414275,25.127248142440617,25.26917119413288,212657600,25.534540271759035,27.383597405751548,
25.402084350585938,25.800821519578776,25.230874364727406,25.237632359651823,224917200,25.476573753356934,27.326113605499266,
24.266691207885742,25.203836937629006,24.18559184335684,24.814111059097513,307383600,25.4044469833374,27.252883497873942,
25.307462692260742,25.307462692260742,24.584328147835954,24.832132708397356,247555200,25.37583656311035,27.198419984181722,
24.863679885864258,25.406593434767657,24.789338491600347,25.34126327484336,212935600,25.32222137451172,27.131102975209554,
24.61587142944336,24.88169678581994,24.444663159633794,24.548289760429146,199985200,25.251822853088377,27.06073980331421,
25.30070686340332,25.35702577403771,24.85240881599428,25.174553053571653,219374400,25.168358325958252,27.007098070780437,
24.81411361694336,25.685929297421087,24.728507768495984,25.627358864892383,340043200,25.130737209320067,26.946280829111735,
25.35927391052246,25.51921937830405,24.75778847843188,24.84113934942549,251571200,25.10066270828247,26.892008113861085,
25.728734970092773,25.728734970092773,25.17681024665208,25.183568241995243,199662000,25.09007501602173,26.84501422246297,
25.976531982421875,26.332467885341497,25.87515863782471,26.262632991006413,233453600,25.082753658294678,26.799982484181722,
26.195053100585938,26.251372014792125,25.776040241394576,26.116206964440654,173364800,25.072841835021972,26.763377062479655,
26.224342346191406,26.253627565420437,26.005824664826346,26.188297412939963,148694000,25.07182846069336,26.72348470687866,
25.663402557373047,26.24236092992136,25.618348113241353,26.05538343992965,256450400,25.059550762176514,26.67641112009684,
25.557519912719727,25.749005576015467,25.201585718298077,25.278178608643024,297141200,25.06856164932251,26.623536173502604,
25.954010009765625,25.99005494233212,25.604833748791854,25.607085268039523,200888000,25.17500457763672,26.579549439748128,
25.546255111694336,25.721969816585066,25.348011470306602,25.541748636908316,201384800,25.290796184539794,26.53157008488973,
25.753517150878906,25.843627771807874,25.52373670029132,25.598076372744362,143026800,25.40996723175049,26.495342699686685,
25.90669822692871,26.019336045306662,25.314223920998707,25.512465862605882,200878000,25.469777870178223,26.458304341634115,
25.84136962890625,26.287416172549907,25.6859288802746,26.23109725999836,224607600,25.489939975738526,26.415804195404053,
25.329988479614258,25.809824878753457,25.329988479614258,25.64762617518066,208436000,25.480365371704103,26.365379079182944,
24.568565368652344,25.571043186403358,24.2982352373021,25.417855653647006,293461600,25.43868942260742,26.303908093770346,
24.847904205322266,25.127245522468844,24.494221513209634,24.818617271641646,265892000,25.467750072479248,26.24825127919515,
24.685705184936523,24.69471641683409,24.1743285167292,24.570814126638464,255716400,25.436662197113037,26.20155289967855,
24.865922927856445,25.00784767192237,24.228394213815974,24.33202079531625,232079200,25.436774349212648,26.167202123006184,
24.95603370666504,25.088947220448052,24.570812590392187,24.753285298438104,208258800,25.45378246307373,26.12235533396403,
25.075428009033203,25.17229659166543,24.728503357715844,24.9222405229803,192787200,25.442518520355225,26.07060276667277,
24.95603370666504,25.179056096356344,24.6474071973742,25.172298102534885,187062400,25.44961452484131,26.017047278086345,
24.667682647705078,24.82312338972107,24.377076865061447,24.82312338972107,247918400,25.41503496170044,25.95416332880656,
25.257898330688477,25.293941529302725,24.66542246276118,24.78031348835684,211064400,25.391493129730225,25.89479964574178,
25.140764236450195,25.399831598717086,25.104721023258,25.395326841586918,121868800,25.34970474243164,25.82933499018351,
25.183561325073242,25.332242337937164,24.933505253754483,24.965043702504907,132197200,25.299130153656005,25.75542621612549,
24.82762908935547,25.122739639785635,24.68119957364821,25.070927202956746,177849600,25.22929449081421,25.680518849690756,27.173131688435873
25.1993350982666,25.25340077463883,24.890706829821273,24.989828668767743,150694000,25.206091117858886,25.63247604370117,27.13625604311625
25.01460838317871,25.230872800940755,24.89971732043372,25.181311882944218,156930400,25.178945541381836,25.58157869974772,27.101730616887412
25.17005157470703,25.174556331909038,24.80510436753319,24.96054513111562,119036800,25.139747619628906,25.535738945007324,27.07207374572754
25.62961769104004,25.719728322020128,24.9650550101569,25.08219762732888,195871200,25.143915748596193,25.504024823506672,27.052741734186807
25.62735939025879,26.037361019949046,25.613841682022336,25.681425067053965,167180800,25.137607860565186,25.469993114471436,27.02631885210673
26.01934051513672,26.01934051513672,25.703954225755297,25.755768387345597,166616400,25.143239974975586,25.4439520517985,27.00362776120504
26.825822830200195,26.859614518944007,26.20631483852487,26.28966572288069,237467600,25.192462635040282,25.433669757843017,26.9930544535319
25.969776153564453,26.611811399874824,25.888676783639273,26.600548648823246,265335200,25.224452018737793,25.41311922073364,26.97681760787964
25.805320739746094,26.253618703760807,25.67916523466566,25.996804656538995,279537600,25.286289787292482,25.400517654418945,26.957771317164102
26.868619918823242,26.87537963051059,26.14548545275482,26.34147584249383,342205600,25.38732557296753,25.419840876261393,26.94317537943522
27.152475357055664,27.188520288080834,26.643351877985065,26.74022048171907,204909200,25.510664081573488,25.44105428059896,26.933374420801798
26.920438766479492,27.307913139200902,26.909174297082142,27.256098986176504,197461200,25.613389873504637,25.457461865743003,26.92248077392578
27.29890251159668,27.33945219612116,26.945219820523008,27.213298385919117,128813200,25.73053331375122,25.478712876637776,26.914479366938274
27.61203384399414,27.81928701067913,27.190767798015962,27.211043498407243,182076000,25.857363605499266,25.489413483937582,26.903592999776205
27.48362159729004,27.89362309663211,27.398017493019967,27.73818239170739,179544400,25.98374300003052,25.5213649113973,26.891972923278807
